Customer_ID,Age,Gender,Days_Since_Last_Purchase,CLTV,Avg_Txn_Value,Fav_Category,Return_Rate,Fav_Payment_Method,Churn
27229,66,Female,170,17041,2840.1666666666665,Books,0.3333333333333333,Cash,0
27104,57,Male,58,22891,2861.375,Clothing,0.375,Cash,1
1743,38,Female,478,15698,2242.5714285714284,Clothing,0.14285714285714285,Cash,0
21730,48,Male,389,21448,3064.0,Electronics,0.2857142857142857,Credit Card,0
32119,32,Female,279,15144,2524.0,Clothing,0.3333333333333333,PayPal,0
21150,58,Female,37,25683,2853.6666666666665,Home,0.6666666666666666,Credit Card,0
29236,52,Female,281,21133,2641.625,Home,0.625,Cash,1
38776,51,Male,122,26138,3267.25,Electronics,0.375,Cash,0
39571,44,Female,247,14551,2425.1666666666665,Clothing,0.5,Cash,0
47889,46,Male,122,16851,2808.5,Books,0.5,PayPal,0
26570,33,Female,218,11367,2273.4,Electronics,0.6,Credit Card,0
3871,38,Female,230,15882,1764.6666666666667,Books,0.4444444444444444,Cash,0
10869,53,Male,251,24738,3092.25,Clothing,0.5,Credit Card,0
24309,51,Female,268,9880,3293.3333333333335,Clothing,0.3333333333333333,Cash,0
33340,31,Male,530,9731,1946.2,Home,0.2,PayPal,0
28151,62,Male,318,9523,2380.75,Home,0.25,PayPal,0
16379,24,Male,286,7557,1889.25,Clothing,0.5,Cash,0
1073,24,Male,775,15639,3127.8,Home,0.6,Cash,1
18636,59,Female,689,27426,3428.25,Home,0.125,PayPal,0
6418,70,Female,373,15770,3154.0,Electronics,0.2,Credit Card,0
31673,26,Female,456,8383,2095.75,Home,0.0,Cash,0
18232,60,Female,181,23417,2927.125,Clothing,0.5,PayPal,0
39492,62,Male,176,5951,1983.6666666666667,Books,0.0,Cash,1
15216,22,Female,219,16097,2299.5714285714284,Books,0.5714285714285714,PayPal,0
3526,22,Female,274,18644,2330.5,Electronics,0.25,Cash,1
42365,28,Female,174,8300,1383.3333333333333,Books,0.0,Cash,1
9362,52,Male,736,10534,2633.5,Clothing,0.5,Cash,1
23916,69,Male,195,19706,3284.3333333333335,Home,0.3333333333333333,Cash,0
6556,53,Male,120,31585,3158.5,Home,0.4,PayPal,0
10133,70,Male,390,6013,2004.3333333333333,Electronics,0.6666666666666666,PayPal,0
41776,46,Male,186,11245,1405.625,Home,0.75,Cash,1
19775,23,Male,167,16724,1858.2222222222222,Electronics,0.4444444444444444,PayPal,0
28884,30,Male,431,11715,1952.5,Books,0.3333333333333333,Cash,0
12089,20,Male,335,12933,3233.25,Electronics,0.25,Cash,0
31850,22,Female,156,3421,1140.3333333333333,Books,1.0,Cash,1
22483,21,Female,224,8625,2156.25,Home,0.5,Cash,0
37965,42,Female,325,21659,3094.1428571428573,Books,0.2857142857142857,PayPal,0
21816,59,Female,368,25200,4200.0,Clothing,0.3333333333333333,Cash,0
28688,20,Male,571,15586,2597.6666666666665,Clothing,0.5,Credit Card,0
9979,41,Male,388,15077,3015.4,Electronics,0.4,Cash,0
8195,31,Male,272,17466,2911.0,Clothing,0.5,Cash,0
19885,30,Female,127,17114,2852.3333333333335,Clothing,0.3333333333333333,Credit Card,0
41054,46,Male,163,32067,3563.0,Home,0.5555555555555556,Credit Card,1
7703,55,Male,60,18167,3633.4,Home,0.2,Credit Card,0
40023,61,Male,335,12634,3158.5,Books,0.25,PayPal,0
14989,69,Female,473,13445,2689.0,Home,0.4,Cash,0
46687,66,Female,335,9310,1862.0,Home,0.4,Cash,0
44626,67,Female,261,8279,1379.8333333333333,Books,0.3333333333333333,Cash,0
22064,19,Female,577,7929,1585.8,Clothing,0.4,Credit Card,0
38669,26,Male,756,14458,2409.6666666666665,Books,0.5,PayPal,0
34752,54,Male,168,6739,2246.3333333333335,Books,0.3333333333333333,PayPal,1
42336,19,Female,1137,4617,1539.0,Clothing,0.0,PayPal,0
34708,59,Female,265,10707,2141.4,Clothing,0.4,PayPal,0
5069,66,Male,625,5145,1286.25,Books,0.75,Cash,1
15414,31,Female,215,22398,2799.75,Electronics,0.25,PayPal,1
18405,28,Female,145,7753,1938.25,Books,0.0,Credit Card,1
20791,30,Male,123,22703,2270.3,Clothing,0.5,Credit Card,0
37341,40,Male,306,16217,2316.714285714286,Home,0.2857142857142857,Credit Card,0
49765,35,Male,65,10128,1688.0,Clothing,0.5,PayPal,0
45752,33,Female,196,16685,2780.8333333333335,Home,0.3333333333333333,Credit Card,0
40604,35,Female,327,4551,1137.75,Books,0.5,Credit Card,0
22834,44,Male,303,25316,3616.5714285714284,Books,0.7142857142857143,PayPal,1
46553,43,Male,226,13539,2707.8,Electronics,0.4,Credit Card,0
42242,60,Female,322,23108,2888.5,Electronics,0.25,Cash,0
3297,48,Male,67,16398,3279.6,Clothing,0.6,Cash,0
3147,45,Male,36,16913,2818.8333333333335,Clothing,0.16666666666666666,Credit Card,0
28612,19,Male,371,10831,2166.2,Electronics,0.2,Cash,0
40566,35,Female,408,11604,2901.0,Books,0.75,Cash,0
17991,41,Female,206,16957,2119.625,Books,0.125,Cash,0
43882,50,Male,266,11488,1914.6666666666667,Clothing,0.5,PayPal,0
48617,18,Female,162,14988,2498.0,Books,0.16666666666666666,Cash,0
26320,66,Female,162,12939,2587.8,Books,0.8,Credit Card,0
36562,35,Male,199,13541,2256.8333333333335,Electronics,0.6666666666666666,PayPal,0
13179,66,Female,32,14208,2029.7142857142858,Electronics,0.5714285714285714,Credit Card,0
36205,69,Male,200,23394,2924.25,Clothing,0.375,PayPal,1
44342,47,Female,712,17800,2542.8571428571427,Books,0.2857142857142857,Cash,1
32437,35,Female,388,18804,2686.285714285714,Clothing,0.2857142857142857,Credit Card,0
25939,32,Female,532,16075,2679.1666666666665,Clothing,0.5,PayPal,0
24569,58,Male,325,26038,3719.714285714286,Clothing,0.2857142857142857,Credit Card,1
11333,34,Female,170,14423,2884.6,Home,0.4,PayPal,0
3766,55,Male,37,14734,2455.6666666666665,Books,0.6666666666666666,Credit Card,0
20496,53,Male,371,9848,3282.6666666666665,Books,0.3333333333333333,Cash,0
3508,42,Male,188,19050,2721.4285714285716,Electronics,0.14285714285714285,Credit Card,0
24733,70,Male,185,12724,2120.6666666666665,Books,0.3333333333333333,PayPal,0
7133,27,Female,645,7381,2460.3333333333335,Clothing,0.6666666666666666,Credit Card,0
11476,31,Male,246,14752,2950.4,Clothing,1.0,PayPal,1
7631,42,Female,319,18003,3000.5,Clothing,0.3333333333333333,Cash,0
34108,60,Male,822,5284,1761.3333333333333,Clothing,0.3333333333333333,Cash,1
8267,24,Male,134,10080,2520.0,Electronics,0.25,Cash,0
35590,46,Male,157,12993,1856.142857142857,Books,0.7142857142857143,Cash,0
8667,68,Female,173,21262,2657.75,Books,0.25,PayPal,0
30274,62,Female,298,11330,2832.5,Books,0.5,Cash,1
29797,25,Female,67,13758,2293.0,Books,0.5,Cash,0
22883,65,Male,375,8973,2243.25,Home,0.25,Credit Card,0
42885,65,Female,116,12546,3136.5,Electronics,0.5,Cash,0
17755,25,Female,401,17264,4316.0,Books,0.25,Cash,0
38496,30,Female,298,12097,3024.25,Books,0.75,Credit Card,0
37229,63,Female,221,17616,3523.2,Books,0.2,Credit Card,0
49006,32,Female,143,8410,2102.5,Clothing,1.0,PayPal,1
2128,29,Female,187,22715,2839.375,Clothing,0.125,Credit Card,1
19921,66,Female,138,13985,2330.8333333333335,Electronics,0.16666666666666666,PayPal,0
28104,43,Female,285,33694,3369.4,Books,0.2,Cash,0
23550,21,Female,515,9216,1843.2,Clothing,0.2,Credit Card,0
48322,31,Male,588,11673,3891.0,Clothing,0.0,Credit Card,0
29200,38,Male,224,10225,2045.0,Books,0.6,Credit Card,0
38060,53,Female,155,14837,3709.25,Electronics,0.5,Credit Card,0
29918,25,Male,358,16893,2111.625,Books,0.75,PayPal,0
39455,69,Female,63,7411,2470.3333333333335,Books,0.0,PayPal,0
19084,61,Male,627,6147,3073.5,Books,0.0,Cash,0
45057,29,Male,192,12177,2029.5,Home,0.5,Credit Card,0
48428,65,Female,406,9432,1886.4,Books,0.2,Cash,0
11394,27,Female,386,20063,2866.1428571428573,Electronics,0.5714285714285714,Cash,0
28152,39,Female,393,17751,2535.8571428571427,Electronics,0.5714285714285714,Credit Card,0
15778,69,Male,323,3776,1258.6666666666667,Books,0.6666666666666666,Cash,0
4071,53,Male,307,15442,2573.6666666666665,Books,0.5,Credit Card,0
3332,46,Male,247,11822,2364.4,Books,0.2,Cash,0
32959,36,Male,227,24161,3451.5714285714284,Electronics,0.5714285714285714,Cash,0
29499,19,Male,413,11936,2387.2,Home,0.8,Cash,0
489,47,Female,496,12838,1604.75,Home,0.375,Cash,0
45717,37,Female,151,25396,2308.7272727272725,Books,0.36363636363636365,Credit Card,0
39410,30,Female,462,13557,3389.25,Home,0.5,Cash,0
1868,21,Male,34,5456,1818.6666666666667,Books,0.3333333333333333,Cash,1
1308,34,Female,321,5841,2920.5,Books,1.0,Cash,0
6734,28,Male,381,25992,3249.0,Clothing,0.5,PayPal,0
48058,18,Female,147,20077,3346.1666666666665,Books,0.5,Cash,0
28860,30,Female,89,17480,2913.3333333333335,Electronics,0.16666666666666666,PayPal,0
25023,21,Male,419,16361,2726.8333333333335,Clothing,0.16666666666666666,Cash,0
16983,49,Male,514,8216,2738.6666666666665,Books,0.6666666666666666,PayPal,1
31809,61,Male,846,7020,3510.0,Clothing,0.5,Credit Card,0
26802,62,Female,228,23815,3969.1666666666665,Clothing,0.16666666666666666,Credit Card,0
12890,44,Female,433,6328,1582.0,Clothing,0.25,Credit Card,0
990,19,Female,192,18750,2083.3333333333335,Books,0.5555555555555556,Cash,0
10820,38,Female,691,15903,3975.75,Home,0.75,Cash,0
17226,47,Female,574,6183,3091.5,Electronics,0.5,Cash,0
40531,57,Male,245,14932,2488.6666666666665,Books,0.5,PayPal,0
22622,51,Male,61,22733,4546.6,Books,0.4,Cash,0
33695,38,Male,369,13352,2670.4,Clothing,0.4,Credit Card,0
43665,64,Female,733,16516,2752.6666666666665,Books,0.3333333333333333,Cash,0
19872,34,Male,314,17601,2933.5,Books,0.5,Cash,0
19402,33,Female,92,24641,2464.1,Books,0.5,PayPal,0
23619,57,Male,388,16390,3278.0,Clothing,0.4,PayPal,0
24968,32,Male,195,10510,2102.0,Clothing,1.0,PayPal,0
37958,34,Female,354,18710,3742.0,Electronics,0.6,Credit Card,0
47924,49,Female,608,7940,2646.6666666666665,Home,0.0,Credit Card,1
4519,57,Female,161,20109,2513.625,Electronics,0.5,Credit Card,1
45437,56,Male,265,10557,2639.25,Books,0.75,Credit Card,0
26975,18,Male,289,15296,1912.0,Clothing,0.5,Credit Card,0
19701,42,Female,94,22133,3161.8571428571427,Electronics,0.42857142857142855,PayPal,0
48102,51,Female,143,25051,3578.714285714286,Electronics,0.5714285714285714,Credit Card,0
43452,44,Female,616,12561,3140.25,Books,0.5,PayPal,0
44380,26,Male,345,7902,3951.0,Electronics,0.5,Cash,0
38121,58,Female,142,23432,2929.0,Electronics,0.375,Credit Card,0
25874,30,Male,323,24640,2737.777777777778,Electronics,0.3333333333333333,Cash,0
16474,48,Male,266,11249,2812.25,Books,0.25,Cash,0
33302,31,Male,138,28415,2841.5,Books,0.5,Credit Card,0
40286,18,Male,65,27383,2738.3,Home,0.6,PayPal,0
2881,34,Female,402,7121,1424.2,Clothing,0.4,Cash,0
36752,53,Female,133,11885,2377.0,Books,0.2,PayPal,1
12140,55,Female,247,15086,3017.2,Electronics,0.4,Cash,0
39929,42,Male,314,15483,2580.5,Books,0.3333333333333333,Credit Card,0
13635,36,Female,528,31583,3947.875,Books,0.0,Credit Card,0
48422,20,Female,59,7054,1763.5,Books,0.5,PayPal,0
26835,36,Female,293,11913,2382.6,Electronics,0.2,PayPal,0
13855,61,Female,396,9768,1953.6,Books,0.4,PayPal,0
24488,68,Male,61,15116,2159.4285714285716,Clothing,0.2857142857142857,Cash,0
24384,66,Male,153,7118,1779.5,Clothing,0.5,Credit Card,0
12162,22,Male,173,17936,2562.285714285714,Home,0.2857142857142857,Cash,0
19560,57,Male,288,14138,2827.6,Home,0.4,Cash,1
42007,61,Male,574,4558,1519.3333333333333,Books,0.3333333333333333,Cash,1
5340,49,Male,170,7125,1781.25,Electronics,0.25,Credit Card,0
1484,20,Female,243,7031,1406.2,Clothing,0.2,Credit Card,0
16388,53,Male,335,33828,3382.8,Books,0.7,PayPal,1
16455,49,Female,154,17022,2127.75,Clothing,0.25,PayPal,0
33513,24,Female,258,18051,2578.714285714286,Books,0.2857142857142857,Cash,0
49948,21,Male,130,21201,2650.125,Books,0.5,Cash,0
49572,20,Male,205,17183,2454.714285714286,Home,0.2857142857142857,Cash,1
14915,50,Male,91,21982,3140.285714285714,Clothing,0.42857142857142855,PayPal,0
40243,52,Male,152,27255,3028.3333333333335,Clothing,0.1111111111111111,Credit Card,0
4099,51,Male,564,14876,2975.2,Books,0.4,Cash,0
31384,62,Male,246,15521,3104.2,Electronics,0.4,Cash,0
37386,23,Male,403,22718,2839.75,Clothing,0.375,Credit Card,0
16932,70,Male,134,6452,1613.0,Books,0.0,Credit Card,0
22964,62,Female,590,18366,3061.0,Clothing,0.3333333333333333,Cash,0
2013,55,Male,646,10954,2190.8,Books,0.6,Cash,1
49408,18,Female,262,13781,2296.8333333333335,Books,0.6666666666666666,Cash,0
48785,38,Female,59,12609,2101.5,Clothing,0.6666666666666666,Cash,1
35629,36,Female,95,18000,2250.0,Books,0.25,PayPal,1
26343,26,Female,166,13136,2627.2,Clothing,0.4,Credit Card,0
46892,70,Male,172,13019,2603.8,Books,0.6,Cash,0
4495,65,Male,501,18178,3635.6,Books,0.4,Cash,0
27361,24,Male,135,21636,2163.6,Clothing,0.4,Credit Card,0
43201,56,Male,601,17205,2867.5,Clothing,0.5,Cash,0
49332,25,Male,486,15721,2245.8571428571427,Home,0.5714285714285714,Credit Card,0
10412,65,Female,267,15963,2660.5,Books,0.6666666666666666,Cash,0
5166,57,Female,1168,5001,1667.0,Books,0.6666666666666666,Cash,0
46799,22,Female,167,25267,2807.4444444444443,Home,0.5555555555555556,Credit Card,0
4015,40,Female,123,26425,2936.1111111111113,Books,0.1111111111111111,PayPal,1
14616,29,Female,657,1987,993.5,Clothing,0.5,Credit Card,1
12598,22,Female,64,19375,1761.3636363636363,Clothing,0.18181818181818182,Cash,1
29581,19,Female,523,9747,2436.75,Books,0.25,PayPal,0
4623,51,Male,94,19712,3285.3333333333335,Books,0.16666666666666666,PayPal,1
13425,42,Male,694,10942,2735.5,Books,0.5,Cash,0
2369,48,Male,421,17765,2220.625,Books,0.5,Cash,0
47841,21,Female,836,2656,1328.0,Home,0.5,Credit Card,0
48561,55,Female,421,14309,2861.8,Books,0.2,Credit Card,0
9583,54,Male,400,27247,3405.875,Books,0.5,Credit Card,0
40085,19,Male,547,14036,2807.2,Electronics,0.4,Cash,0
31379,20,Male,171,14644,3661.0,Home,0.25,Cash,0
1594,25,Male,133,18132,3022.0,Clothing,0.16666666666666666,Credit Card,0
25454,19,Male,699,14684,2447.3333333333335,Books,0.3333333333333333,PayPal,0
45872,41,Male,249,21334,3555.6666666666665,Clothing,0.16666666666666666,Cash,0
6550,42,Male,267,15583,2597.1666666666665,Books,0.6666666666666666,Credit Card,0
44375,27,Male,144,14987,2497.8333333333335,Electronics,0.6666666666666666,Cash,0
28056,49,Female,192,13647,2274.5,Books,0.3333333333333333,PayPal,1
42433,70,Female,95,11072,3690.6666666666665,Electronics,0.3333333333333333,PayPal,0
8047,24,Female,217,22907,3272.4285714285716,Clothing,0.2857142857142857,Credit Card,0
2973,50,Male,574,22460,2495.5555555555557,Electronics,0.4444444444444444,PayPal,0
12044,56,Male,194,12933,3233.25,Clothing,0.25,Cash,0
31402,54,Female,34,5822,1940.6666666666667,Books,0.3333333333333333,PayPal,0
29965,19,Male,436,12217,1745.2857142857142,Electronics,0.7142857142857143,Cash,0
25083,37,Male,124,15287,2547.8333333333335,Books,0.3333333333333333,PayPal,1
31958,23,Male,163,20799,2971.285714285714,Books,0.14285714285714285,Cash,1
5869,38,Female,310,21950,2438.8888888888887,Books,0.3333333333333333,PayPal,0
4961,53,Male,948,12971,2594.2,Clothing,0.4,Credit Card,0
11798,21,Male,438,17421,2903.5,Books,0.5,PayPal,0
18871,49,Male,555,21618,3088.285714285714,Home,0.8571428571428571,PayPal,0
29058,41,Male,337,14878,2125.4285714285716,Books,0.14285714285714285,Cash,1
47335,42,Male,536,16176,2696.0,Books,0.3333333333333333,Cash,0
43999,46,Male,363,20300,2537.5,Clothing,0.25,Cash,0
4861,58,Male,119,13003,2600.6,Home,0.4,Cash,1
13663,67,Female,61,23967,3994.5,Books,0.6666666666666666,Credit Card,0
26800,35,Female,748,3543,1771.5,Electronics,0.0,Cash,0
7041,38,Male,1062,7685,1537.0,Books,0.6,Credit Card,1
3780,32,Female,820,9696,2424.0,Clothing,0.5,Cash,1
43708,49,Male,319,14839,2967.8,Clothing,0.4,Credit Card,0
38038,37,Female,239,6851,1712.75,Books,0.25,PayPal,0
31658,28,Female,1057,859,429.5,Books,0.5,Credit Card,0
17331,49,Female,316,12325,4108.333333333333,Books,0.6666666666666666,Cash,0
36015,65,Male,531,7203,1800.75,Books,0.5,Cash,0
48114,68,Male,119,11043,2208.6,Clothing,0.2,Credit Card,0
39819,53,Male,336,11683,2336.6,Clothing,0.2,Credit Card,0
25221,54,Male,199,18174,3029.0,Books,0.16666666666666666,Credit Card,0
29796,66,Male,277,26247,2624.7,Books,0.6,Cash,0
36718,33,Female,764,3488,1744.0,Electronics,0.5,Cash,0
921,54,Male,124,17687,2210.875,Books,0.375,PayPal,0
44066,31,Female,94,2795,1397.5,Books,0.0,Cash,0
13523,32,Female,547,18392,3065.3333333333335,Books,0.3333333333333333,PayPal,0
24808,32,Male,379,17166,2861.0,Clothing,0.16666666666666666,PayPal,0
41503,66,Female,150,25288,2809.777777777778,Electronics,0.3333333333333333,Cash,0
38403,31,Female,217,8079,2019.75,Books,0.5,Credit Card,0
6786,59,Female,473,9593,2398.25,Books,0.75,PayPal,0
19322,51,Female,531,9830,3276.6666666666665,Books,0.3333333333333333,Cash,0
7418,61,Female,304,19330,3221.6666666666665,Home,0.16666666666666666,Cash,0
42725,70,Male,186,21223,3537.1666666666665,Clothing,0.3333333333333333,Cash,0
47201,65,Male,725,3163,3163.0,Home,1.0,Cash,0
45830,35,Female,233,17342,2890.3333333333335,Clothing,0.5,Cash,0
2264,50,Male,325,9854,2463.5,Books,0.0,Cash,0
7442,60,Male,212,23713,3387.5714285714284,Home,0.5714285714285714,PayPal,0
30692,63,Female,406,18818,3136.3333333333335,Electronics,0.5,Credit Card,0
9421,32,Female,234,10933,2186.6,Clothing,1.0,Cash,0
11837,37,Male,168,9263,1852.6,Clothing,0.0,Credit Card,1
22725,44,Female,165,15219,3043.8,Home,0.4,Cash,0
3539,42,Male,137,13304,2660.8,Books,0.4,Cash,0
47596,20,Female,604,15446,2574.3333333333335,Home,0.3333333333333333,Cash,0
43684,39,Male,382,14576,2429.3333333333335,Clothing,0.5,Credit Card,1
39825,42,Female,123,8172,1634.4,Clothing,0.6,Cash,0
262,70,Female,254,22365,2795.625,Clothing,0.375,Credit Card,0
48354,64,Female,399,12495,3123.75,Books,0.0,Credit Card,0
114,27,Male,810,11568,2313.6,Clothing,0.6,PayPal,0
14242,69,Male,265,28373,2364.4166666666665,Clothing,0.4166666666666667,Cash,0
27368,66,Female,136,7410,1852.5,Books,0.5,Cash,1
10977,40,Female,172,35517,2959.75,Electronics,0.3333333333333333,PayPal,0
29154,70,Female,410,18398,2299.75,Electronics,0.375,Credit Card,0
13642,21,Male,141,24712,2745.777777777778,Electronics,0.5555555555555556,PayPal,0
31821,43,Male,134,27249,3027.6666666666665,Books,0.4444444444444444,Cash,0
15714,54,Female,595,10915,3638.3333333333335,Clothing,0.6666666666666666,Credit Card,0
9204,59,Female,220,7842,1960.5,Books,0.25,Cash,0
39147,43,Male,197,19516,3252.6666666666665,Books,0.6666666666666666,Cash,0
2300,25,Male,173,7713,1928.25,Books,0.0,PayPal,0
7838,22,Male,268,19518,3253.0,Clothing,0.16666666666666666,Credit Card,1
33953,27,Male,143,5553,1851.0,Electronics,0.3333333333333333,PayPal,0
23595,29,Female,216,26321,2924.5555555555557,Clothing,0.2222222222222222,PayPal,0
21667,52,Male,458,17916,2986.0,Books,0.5,PayPal,0
7220,68,Male,518,10593,2118.6,Books,0.8,Cash,1
41355,49,Male,249,25364,2818.222222222222,Electronics,0.5555555555555556,Credit Card,0
2268,63,Female,747,8638,2879.3333333333335,Books,0.6666666666666666,Credit Card,0
16663,52,Female,943,16559,3311.8,Clothing,0.2,PayPal,0
40037,41,Female,769,27249,3027.6666666666665,Electronics,0.2222222222222222,Cash,0
17154,53,Male,712,6992,2330.6666666666665,Books,0.0,Cash,0
4589,34,Female,339,10300,2575.0,Clothing,0.75,Cash,1
4209,31,Male,354,24718,3531.1428571428573,Home,0.14285714285714285,PayPal,0
6540,39,Male,252,14928,2985.6,Books,0.0,Credit Card,0
45898,53,Female,381,8945,2981.6666666666665,Clothing,0.3333333333333333,Cash,0
3657,48,Female,213,12490,2498.0,Books,0.4,Credit Card,1
48321,54,Female,367,9880,2470.0,Electronics,0.25,Cash,0
49159,66,Female,125,19594,2799.1428571428573,Electronics,0.2857142857142857,Credit Card,0
36431,40,Male,59,15542,2590.3333333333335,Books,0.16666666666666666,Credit Card,0
33804,55,Male,267,20854,4170.8,Clothing,0.6,Cash,1
16522,32,Male,195,20461,3410.1666666666665,Books,0.5,Credit Card,1
15027,38,Female,168,23224,2580.4444444444443,Electronics,0.4444444444444444,Cash,0
43230,27,Male,155,20995,2624.375,Clothing,0.25,Cash,0
30269,63,Female,347,7228,2409.3333333333335,Home,0.3333333333333333,Credit Card,0
48295,63,Female,213,8905,2968.3333333333335,Home,1.0,PayPal,0
21677,41,Male,168,15549,3887.25,Books,0.5,PayPal,0
22206,21,Female,146,5905,1968.3333333333333,Books,0.3333333333333333,Cash,1
7266,61,Female,125,18187,2598.1428571428573,Home,0.42857142857142855,PayPal,0
20947,57,Female,129,18066,2580.8571428571427,Books,0.2857142857142857,PayPal,0
43755,42,Female,237,11461,2292.2,Home,0.4,PayPal,0
36674,20,Male,677,11778,2355.6,Clothing,0.4,Cash,1
12576,67,Female,245,26924,2991.5555555555557,Books,0.5555555555555556,PayPal,0
28619,19,Male,432,25191,2519.1,Home,0.3,PayPal,0
49990,41,Male,429,14044,3511.0,Electronics,0.5,Credit Card,1
1069,44,Male,671,20626,3437.6666666666665,Electronics,0.6666666666666666,Cash,0
17387,29,Female,436,7019,2339.6666666666665,Electronics,0.0,Cash,1
16422,46,Male,427,21323,3046.1428571428573,Clothing,0.2857142857142857,Credit Card,1
32558,44,Male,156,18721,3120.1666666666665,Clothing,0.5,Cash,0
16244,39,Male,197,20493,2927.5714285714284,Home,0.7142857142857143,Credit Card,0
28567,45,Male,189,8516,1703.2,Books,0.6,Credit Card,0
37866,57,Female,336,13730,3432.5,Books,0.25,Credit Card,1
25938,35,Male,120,22604,3229.1428571428573,Books,0.42857142857142855,Cash,0
29835,24,Female,237,22348,3192.5714285714284,Electronics,0.7142857142857143,Cash,0
29377,60,Male,279,16225,3245.0,Books,0.2,Credit Card,0
21527,56,Male,353,24452,3493.1428571428573,Clothing,0.2857142857142857,Cash,1
39439,34,Male,1110,5069,2534.5,Books,0.5,Cash,1
15213,48,Female,508,15682,3136.4,Books,0.2,Cash,1
30003,60,Male,721,6150,3075.0,Books,0.5,Cash,0
